1396,neighborhood_1
3065,neighborhood_2
4859,neighborhood_3
6793,neighborhood_4
8812,neighborhood_5
10886,neighborhood_6
12972,neighborhood_7
15062,neighborhood_8
17152,neighborhood_9
19246,structure_1
19257,structure_2
19304,structure_3
19391,structure_4
19493,structure_5
19597,structure_6
19701,structure_7
19805,structure_8
19909,structure_9
2,single_node
1397,neighborhood_1
3066,neighborhood_2
4860,neighborhood_3
6794,neighborhood_4
8813,neighborhood_5
10887,neighborhood_6
12973,neighborhood_7
15063,neighborhood_8
17153,neighborhood_9
19247,structure_1
19258,structure_2
19305,structure_3
19392,structure_4
19494,structure_5
19598,structure_6
19702,structure_7
19806,structure_8
19910,structure_9
3,single_node
1398,neighborhood_1
3067,neighborhood_2
4861,neighborhood_3
6795,neighborhood_4
8814,neighborhood_5
10888,neighborhood_6
12974,neighborhood_7
15064,neighborhood_8
17154,neighborhood_9
19248,structure_1
19259,structure_2
19306,structure_3
19393,structure_4
19495,structure_5
19599,structure_6
19703,structure_7
19807,structure_8
19911,structure_9
4,single_node
1399,neighborhood_1
3068,neighborhood_2
4862,neighborhood_3
6796,neighborhood_4
8815,neighborhood_5
10889,neighborhood_6
12975,neighborhood_7
15065,neighborhood_8
17155,neighborhood_9
19307,structure_3
19394,structure_4
19496,structure_5
19600,structure_6
19704,structure_7
19808,structure_8
19912,structure_9
5,single_node
1400,neighborhood_1
3069,neighborhood_2
4863,neighborhood_3
6797,neighborhood_4
8816,neighborhood_5
10890,neighborhood_6
12976,neighborhood_7
15066,neighborhood_8
17156,neighborhood_9
19260,structure_2
19308,structure_3
19395,structure_4
19497,structure_5
19601,structure_6
19705,structure_7
19809,structure_8
19913,structure_9
6,single_node
1401,neighborhood_1
3070,neighborhood_2
4864,neighborhood_3
6798,neighborhood_4
8817,neighborhood_5
10891,neighborhood_6
12977,neighborhood_7
15067,neighborhood_8
17157,neighborhood_9
19249,structure_1
19261,structure_2
19309,structure_3
19396,structure_4
19498,structure_5
19602,structure_6
19706,structure_7
19810,structure_8
19914,structure_9
7,single_node
1402,neighborhood_1
3071,neighborhood_2
4865,neighborhood_3
6799,neighborhood_4
8818,neighborhood_5
10892,neighborhood_6
12978,neighborhood_7
15068,neighborhood_8
17158,neighborhood_9
19262,structure_2
19310,structure_3
19397,structure_4
19499,structure_5
19603,structure_6
19707,structure_7
19811,structure_8
19915,structure_9
8,single_node
1403,neighborhood_1
3072,neighborhood_2
4866,neighborhood_3
6800,neighborhood_4
8819,neighborhood_5
10893,neighborhood_6
12979,neighborhood_7
15069,neighborhood_8
17159,neighborhood_9
19311,structure_3
19398,structure_4
19500,structure_5
19604,structure_6
19708,structure_7
19812,structure_8
19916,structure_9
9,single_node
1404,neighborhood_1
3073,neighborhood_2
4867,neighborhood_3
6801,neighborhood_4
8820,neighborhood_5
10894,neighborhood_6
12980,neighborhood_7
15070,neighborhood_8
17160,neighborhood_9
19263,structure_2
19312,structure_3
19399,structure_4
19501,structure_5
19605,structure_6
19709,structure_7
19813,structure_8
19917,structure_9
10,single_node
1405,neighborhood_1
3074,neighborhood_2
4868,neighborhood_3
6802,neighborhood_4
8821,neighborhood_5
10895,neighborhood_6
12981,neighborhood_7
15071,neighborhood_8
17161,neighborhood_9
19250,structure_1
19264,structure_2
19313,structure_3
19400,structure_4
19502,structure_5
19606,structure_6
19710,structure_7
19814,structure_8
19918,structure_9
11,single_node
1406,neighborhood_1
3075,neighborhood_2
4869,neighborhood_3
6803,neighborhood_4
8822,neighborhood_5
10896,neighborhood_6
12982,neighborhood_7
15072,neighborhood_8
17162,neighborhood_9
19265,structure_2
19314,structure_3
19401,structure_4
19503,structure_5
19607,structure_6
19711,structure_7
19815,structure_8
19919,structure_9
12,single_node
1407,neighborhood_1
3076,neighborhood_2
4870,neighborhood_3
6804,neighborhood_4
8823,neighborhood_5
10897,neighborhood_6
12983,neighborhood_7
15073,neighborhood_8
17163,neighborhood_9
19266,structure_2
19315,structure_3
19402,structure_4
19504,structure_5
19608,structure_6
19712,structure_7
19816,structure_8
19920,structure_9
13,single_node
1408,neighborhood_1
3077,neighborhood_2
4871,neighborhood_3
6805,neighborhood_4
8824,neighborhood_5
10898,neighborhood_6
12984,neighborhood_7
15074,neighborhood_8
17164,neighborhood_9
19316,structure_3
19403,structure_4
19505,structure_5
19609,structure_6
19713,structure_7
19817,structure_8
19921,structure_9
14,single_node
1409,neighborhood_1
3078,neighborhood_2
4872,neighborhood_3
6806,neighborhood_4
8825,neighborhood_5
10899,neighborhood_6
12985,neighborhood_7
15075,neighborhood_8
17165,neighborhood_9
15,single_node
1410,neighborhood_1
3079,neighborhood_2
4873,neighborhood_3
6807,neighborhood_4
8826,neighborhood_5
10900,neighborhood_6
12986,neighborhood_7
15076,neighborhood_8
17166,neighborhood_9
16,single_node
1411,neighborhood_1
3080,neighborhood_2
4874,neighborhood_3
6808,neighborhood_4
8827,neighborhood_5
10901,neighborhood_6
12987,neighborhood_7
15077,neighborhood_8
17167,neighborhood_9
1412,neighborhood_1
3081,neighborhood_2
4875,neighborhood_3
6809,neighborhood_4
8828,neighborhood_5
10902,neighborhood_6
12988,neighborhood_7
15078,neighborhood_8
17168,neighborhood_9
1413,neighborhood_1
3082,neighborhood_2
4876,neighborhood_3
6810,neighborhood_4
8829,neighborhood_5
10903,neighborhood_6
12989,neighborhood_7
15079,neighborhood_8
17169,neighborhood_9
17,single_node
1414,neighborhood_1
3083,neighborhood_2
4877,neighborhood_3
6811,neighborhood_4
8830,neighborhood_5
10904,neighborhood_6
12990,neighborhood_7
15080,neighborhood_8
17170,neighborhood_9
18,single_node
1415,neighborhood_1
3084,neighborhood_2
4878,neighborhood_3
6812,neighborhood_4
8831,neighborhood_5
10905,neighborhood_6
12991,neighborhood_7
15081,neighborhood_8
17171,neighborhood_9
19,single_node
1416,neighborhood_1
3085,neighborhood_2
4879,neighborhood_3
6813,neighborhood_4
8832,neighborhood_5
10906,neighborhood_6
12992,neighborhood_7
15082,neighborhood_8
17172,neighborhood_9
20,single_node
1417,neighborhood_1
3086,neighborhood_2
4880,neighborhood_3
6814,neighborhood_4
8833,neighborhood_5
10907,neighborhood_6
