0,1_reference_51
1,1_similarity_50
2,1_similarity_49
3,1_similarity_48
4,1_similarity_47
5,1_similarity_46
6,1_similarity_45
7,1_similarity_44
8,1_similarity_43
9,1_similarity_42
10,1_similarity_41
11,1_similarity_40
12,1_similarity_39
13,1_similarity_38
14,1_similarity_37
15,1_similarity_36
16,1_similarity_35
17,1_similarity_34
18,1_similarity_33
19,1_similarity_32
20,1_similarity_31
21,1_similarity_30
22,1_similarity_29
23,1_similarity_28
24,1_similarity_27
25,1_similarity_26
26,1_similarity_25
27,1_similarity_24
28,1_similarity_23
29,1_similarity_22
30,1_similarity_21
31,1_similarity_20
32,1_similarity_19
33,1_similarity_18
34,1_similarity_17
35,1_similarity_16
36,1_similarity_15
37,1_similarity_14
38,1_similarity_13
39,1_similarity_12
40,1_similarity_11
41,1_similarity_10
42,1_similarity_9
43,1_similarity_8
44,1_similarity_7
45,1_similarity_6
46,1_similarity_5
47,1_similarity_4
48,1_similarity_3
49,1_similarity_2
50,1_similarity_1
51,1_similarity_0
